Review,Sentiment,Polarity
The food is always good but if a burrito isn’t wrapped tight enough it’s just a slop fest. Had to transfer it all to a bowl and ate it with a fork.,Positive,0.4404
"Clearly states extra charges for selecting proteins. It's able to select multiple proteins, but the overall charges does not change so customers can get confused by either half portions of two choices",Positive,0.1027
Great but the app said it was still being prepared but my food was already ready,Positive,0.8176
Clean and welcoming,Positive,0.6808
Good food. I'll eat there again.,Neutral,0.0258
I wish the driver would have rang my doorbell as directed. Food was sitting in the rain outside cuz I didn't know it had been delivered.,Positive,0.4019
Very overpriced for what was received,Neutral,0.0
Don't order a bottled soda.  It wont arrive.,Neutral,0.0
My favorite Mexican food!,Positive,0.4588
Ordered a soda that never arrived.,Neutral,0.0
It's good.  Usually comes with an ingredient that I asked to not have but this time it was correct.,Positive,0.4404
The spinach taco was not tasty. Mushrooms were so large and did not taste washed.,Neutral,0.0
They delayed for order twice and my order got to me an hour later. My churro was undercooked and the tacos were cold and at that point didn't taste good.,Negative,-0.5116
I literally put SPECIFIC instructions to avoid getting SOGGY fries. how hard is it to read??????? My plate was nearly falling apart because it’s PAPER. Common sense isn’t so common I guess,Negative,-0.4939
"Chandos forgot a chicken taco and side of chips and salsa. Also got delivered to the wrong address, not sure if that was a glitch but I did enter my address. Food was cold and soggy by the time I walked over to pick it up from my neighbor.",Negative,-0.2023
Driver was very professional and courteous.,Positive,0.5106
One if my favorites,Positive,0.4588
"Food was tasty, but it all arrived cold and a little late.",Neutral,0.0
"My food had partially spilled out of the bag, and it had soaked into the cardboard packaging. There was a thin sheet of paper at the bottom of my food as well and because it had been soaked, the paper easily tore and mixed in with my food. Every other bite had paper in it.",Positive,0.5423
"Different every time 
Don't know what to expect anymore 
Not reliable",Neutral,0.0
Food was great as expected!,Positive,0.6249
"Delicious, worth the price.",Positive,0.6808
"The crab tasted fishy, definitely not fresh.",Positive,0.6124
"Food was good but they did not include the dessert I purchased.  Steak was cooked well and packaging was great.  Brussels were some of the best I've ever had (if you like bacon), and the Mac and cheese was top notch.  No utensils as requested.",Positive,0.9485
The food was delivered on its side with the jus leaking out & making the bottom of the bag wet.  The Oscar add on was a big disappointment - quantity & quality.,Negative,-0.5106
"Steaks were undercooked and order was about an hour late.  Food was good, but certainly not worth $250.  Not even half that.",Positive,0.7351
"The food was delivered very very late, cold and the person I was ordering for left before the delivery was dropped off. It's the worst delivery service I have received",Negative,-0.6249
loved it -- will get even more next time cannot log on and pre-view menu -- that should be easy -- i'm ytying to purchase more -- the dinner was wonderfilled and the desert ... in the future i will send some to friends to cheer them up or inspire them.,Positive,0.9517
Fries soggy but edible. Pork chop was great. Good enough considering this meal probably would have been 100% better eaten at the restaurant.,Positive,0.872
"Excellent food
Delicious
Will order again",Positive,0.8126
The food arrived warm and was delicious!,Positive,0.6808
Food was excellent. It arrived hot and on time. Delicious!,Positive,0.8126
Best ever!!! Worth every dollar.,Positive,0.7269
"great food, very nicely packaged and great value for the quality",Positive,0.926
The restaurant is great. It was just a bummer to have the food come over a half hour early because I was out and had to run back and by then the food was colder than if it had arrived on time,Positive,0.3612
The food was received an hour after the receipt on box and I'm about 5 miles away. Pizza was completely cold when it was received..,Neutral,0.0
Delicious! Will return!,Positive,0.5719
"The food is terrible, and the portions are so small! Seriously though, overpriced, under-seasoned, mediocre food.",Negative,-0.5859
Food was delicious until I put a bite of the lasagna in my mouth and found a little metal ball and some plastic. Not worth it,Positive,0.6808
I loved the salami plate.  It hit the spot.  Thanks,Positive,0.7783
"Wonderful, love the place.",Positive,0.836
My pizza was cold,Neutral,0.0
Forgot one of my items,Neutral,0.0
"They are usually pretty good however the app did ask enough questions about how we wanted our food (flour/corn tortillas..with or without salsa no special instructions, our food that should have had sides included the the dinners were not provided so all we got was main dish no rice, beans, salsas nothing",Positive,0.5916
1st time was the best. Last time soup was different and not that good. This time they forgot the bacon on a chicken bacon sandwich.,Positive,0.7964
Nena’s forgot the tortillas.,Neutral,0.0
The restaurant is good. It's GrubHub service that sucks.,Neutral,0.0
Bland food this time,Neutral,0.0
The guacamole delivered was Brown throughout. The driver left my food on the ground instead of ringing the doorbell and handing it to me.,Neutral,0.0
It's one of my favorite,Positive,0.4588
"The last time i had the nachos they were fabulous. Tasted just like a ground beef taco. Today’s nachos tasted bland and old.
The churros have been good in the past but these tasted like the oil has gone bad. Instantly made me sick. I’m disappointed and my stomach hurts. I hope it was just an off night at this location.",Neutral,-0.0258
The cheese sauce was really salty,Neutral,0.0
Taking one star away because I asked for utensils and they did not send any,Neutral,0.0
"Yes, they forgot utensils etc. but otherwise very good food.",Positive,0.6808
You know how when chicken sits in a warmer with much liquid and the top of the meat gets hard/overcooked well that was how all my chicken was in my bowl. And very liquidy which made the rice super wet. Worse Jimboy’s experience ever. And I’m usually happy with them. Very disappointing.,Positive,0.7506
My only complaint about this facility is that they are very stingy with their sides of salsa. We either never receive salsa with our order or they give us 3 packets for a large order for 3 people.,Negative,-0.5859
The food was almost 2 hours late. The food had hair in it. The food was cold. It was awful. I still have it.,Negative,-0.4588
Super food quick delivery,Positive,0.5994
"The tacos were hard chew  , beans and were cold . Enchiladas sauce tasted weird and sodas were flat . Honestly want a refund for the money I spent",Positive,0.296
"I didn’t receive the right order! I received someone else’s. I ordered a custom omelette with 4cheese blend, sautéed spinach? Onion and peppers with ham. The steak omelette was what delivered!",Neutral,0.0
Didn’t receive my strawberry syrup,Neutral,0.0
Love IHOP but food never came,Positive,0.6369
"The steak tips didn't taste like real meat, idk what I ate",Negative,-0.3632
The restaurant was good. My order was delivered to the wrong room. It was the room across from me i went to grab it and locked myself out.,Negative,-0.0516
It was a decent burger and fries. No complaints,Negative,-0.296
Their packaging is very neat and very cool,Positive,0.6486
"Definitely enjoy the food, not the first time I've had it and definitely won't be the last",Positive,0.8225
Food was late and not even what I ordered also I ordered a drink and didn’t receive that either.,Neutral,0.0
Not sure if the order was delayed because of IHOP or the pickup driver otherwise everything went fine.,Positive,0.296
"Pancakes were burnt, but they seemed really busy.  So might have been a one off.",Neutral,0.0
Driver was very nice and polite appreciate it much.....,Positive,0.6705
The driver was outside walking around lost and did not have my number to call me.  My bag was open.  Not secured with a sticker like other deliveries I have received.  I don't know if my good was tampered with or not.  My fruit had spilled out into the bag.  I was not satisfied at all or secure eating it.,Positive,0.7179
"I did not receive the flavors I ordered, but the ones we got were also delicious",Positive,0.5719
"This was for her birthday and they didn't have any bags, so it was a little bit awkward. But the food was excellent and the presentation X extra as usual.",Positive,0.5233
Order was wrong,Negative,-0.4767
My order was not ready when I arrived which I did not expect. They did not have one of the items that I ordered which I did not find out until I came to pick up my order. I would have liked to have a phone call ahead of time letting me know that my order would not be completely filled. I was then told that preordering doesn’t guarantee the options that I select and was suggested to just call the day of to find out the selection of desserts available. The young lady at the counter helped to  clarify things for me which really helped and she went above and beyond her service which is why I would continue to order from them despite the miscommunication. But they truly still are the best mini cheesecakes around sacramento. I truly do adore them. They are the bomb dot com!,Positive,0.654
